task,source,star_free,layers,heads,terms,best_seed,model_hard_accuracy,train_accuracy,test_accuracy,test_positive_rate,disagreements,attention_ops,seconds
rand_088,examples/brasp/random100/rand_088.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,5,84.5
rand_088,examples/brasp/random100/rand_088.brasp,True,5,2,1,0,1.0,1.0,1.0,0.5,0,7,90.9
rand_088,examples/brasp/random100/rand_088.brasp,True,5,2,2,0,1.0,1.0,1.0,0.5,0,7,111.0
rand_089,examples/brasp/random100/rand_089.brasp,True,2,1,1,0,0.917808,0.917808,0.9985,0.5,0,1,116.6
rand_089,examples/brasp/random100/rand_089.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,48.8
rand_089,examples/brasp/random100/rand_089.brasp,True,2,2,1,1,1.0,1.0,1.0,0.5,0,4,103.8
rand_089,examples/brasp/random100/rand_089.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,74.8
rand_089,examples/brasp/random100/rand_089.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,49.9
rand_089,examples/brasp/random100/rand_089.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,61.2
rand_089,examples/brasp/random100/rand_089.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,66.8
rand_089,examples/brasp/random100/rand_089.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,93.4
rand_090,examples/brasp/random100/rand_090.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,48.4
rand_090,examples/brasp/random100/rand_090.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,58.2
rand_090,examples/brasp/random100/rand_090.brasp,True,3,2,1,1,1.0,1.0,1.0,0.5,0,5,130.8
rand_090,examples/brasp/random100/rand_090.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,99.3
rand_090,examples/brasp/random100/rand_090.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,61.0
rand_090,examples/brasp/random100/rand_090.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,80.1
rand_090,examples/brasp/random100/rand_090.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,82.2
rand_090,examples/brasp/random100/rand_090.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,124.3
rand_091,examples/brasp/random100/rand_091.brasp,True,2,1,1,0,0.954368,0.954368,0.996,0.5,0,2,89.0
rand_091,examples/brasp/random100/rand_091.brasp,True,2,1,2,1,1.0,1.0,1.0,0.5,0,2,79.6
rand_091,examples/brasp/random100/rand_091.brasp,True,2,2,1,2,0.971317,0.971317,1.0,0.5,0,4,157.4
rand_091,examples/brasp/random100/rand_091.brasp,True,2,2,2,1,1.0,1.0,1.0,0.5,0,4,138.6
rand_091,examples/brasp/random100/rand_091.brasp,True,3,1,1,1,0.954368,0.954368,0.996,0.5,0,3,146.4
rand_091,examples/brasp/random100/rand_091.brasp,True,3,1,2,1,1.0,1.0,1.0,0.5,0,3,122.1
rand_091,examples/brasp/random100/rand_091.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,66.7
rand_091,examples/brasp/random100/rand_091.brasp,True,3,2,2,1,1.0,1.0,1.0,0.5,0,6,194.0
rand_092,examples/brasp/random100/rand_092.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,1,39.5
rand_092,examples/brasp/random100/rand_092.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,57.1
rand_092,examples/brasp/random100/rand_092.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,69.2
rand_092,examples/brasp/random100/rand_092.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,109.1
rand_092,examples/brasp/random100/rand_092.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,3,57.5
rand_092,examples/brasp/random100/rand_092.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,77.0
rand_092,examples/brasp/random100/rand_092.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,7,87.5
rand_092,examples/brasp/random100/rand_092.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,122.4
rand_093,examples/brasp/random100/rand_093.brasp,True,3,1,1,0,0.977169,0.977169,0.981,0.5,0,3,151.1
rand_093,examples/brasp/random100/rand_093.brasp,True,3,1,2,0,0.977169,0.977169,0.981,0.5,0,3,184.7
rand_093,examples/brasp/random100/rand_093.brasp,True,3,2,1,1,0.977169,0.977169,0.981,0.5,0,4,168.1
rand_093,examples/brasp/random100/rand_093.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,102.9
rand_093,examples/brasp/random100/rand_093.brasp,True,4,1,1,1,1.0,1.0,1.0,0.5,0,4,101.2
rand_093,examples/brasp/random100/rand_093.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,75.0
rand_093,examples/brasp/random100/rand_093.brasp,True,4,2,1,0,0.977169,0.977169,0.981,0.5,0,5,247.9
rand_093,examples/brasp/random100/rand_093.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,6,117.5
rand_094,examples/brasp/random100/rand_094.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,3,50.8
rand_094,examples/brasp/random100/rand_094.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,64.5
rand_094,examples/brasp/random100/rand_094.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,72.0
rand_094,examples/brasp/random100/rand_094.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,5,100.3
rand_094,examples/brasp/random100/rand_094.brasp,True,4,1,1,1,1.0,1.0,1.0,0.5,0,4,109.3
rand_094,examples/brasp/random100/rand_094.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,3,61.9
rand_094,examples/brasp/random100/rand_094.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,5,77.7
rand_094,examples/brasp/random100/rand_094.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,6,102.9
rand_095,examples/brasp/random100/rand_095.brasp,True,2,1,1,1,0.926941,0.926941,0.9165,0.5,0,2,94.1
rand_095,examples/brasp/random100/rand_095.brasp,True,2,1,2,0,0.889269,0.889269,0.867,0.5,0,2,127.8
rand_095,examples/brasp/random100/rand_095.brasp,True,2,2,1,1,1.0,1.0,1.0,0.5,0,4,106.1
rand_095,examples/brasp/random100/rand_095.brasp,True,2,2,2,0,1.0,1.0,1.0,0.5,0,4,70.2
rand_095,examples/brasp/random100/rand_095.brasp,True,3,1,1,2,1.0,1.0,1.0,0.5,0,3,113.9
rand_095,examples/brasp/random100/rand_095.brasp,True,3,1,2,2,1.0,1.0,1.0,0.5,0,3,169.7
rand_095,examples/brasp/random100/rand_095.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,6,67.5
rand_095,examples/brasp/random100/rand_095.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,111.0
rand_096,examples/brasp/random100/rand_096.brasp,True,3,1,1,0,1.0,1.0,1.0,0.5,0,2,52.9
rand_096,examples/brasp/random100/rand_096.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,62.1
rand_096,examples/brasp/random100/rand_096.brasp,True,3,2,1,0,1.0,1.0,1.0,0.5,0,5,66.4
rand_096,examples/brasp/random100/rand_096.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,105.2
rand_096,examples/brasp/random100/rand_096.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,3,58.0
rand_096,examples/brasp/random100/rand_096.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,3,80.1
rand_096,examples/brasp/random100/rand_096.brasp,True,4,2,1,0,1.0,1.0,1.0,0.5,0,4,80.6
rand_096,examples/brasp/random100/rand_096.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,6,123.7
rand_097,examples/brasp/random100/rand_097.brasp,True,4,1,1,1,1.0,1.0,1.0,0.5,0,4,109.0
rand_097,examples/brasp/random100/rand_097.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,78.6
rand_097,examples/brasp/random100/rand_097.brasp,True,4,2,1,1,1.0,1.0,1.0,0.5,0,5,162.3
rand_097,examples/brasp/random100/rand_097.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,124.9
rand_097,examples/brasp/random100/rand_097.brasp,True,5,1,1,2,1.0,1.0,1.0,0.5,0,4,155.7
rand_097,examples/brasp/random100/rand_097.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,5,81.3
rand_097,examples/brasp/random100/rand_097.brasp,True,5,2,1,1,1.0,1.0,1.0,0.5,0,8,185.1
rand_097,examples/brasp/random100/rand_097.brasp,True,5,2,2,0,1.0,1.0,1.0,0.5,0,7,136.6
rand_098,examples/brasp/random100/rand_098.brasp,True,4,1,1,0,1.0,1.0,1.0,0.5,0,4,53.5
rand_098,examples/brasp/random100/rand_098.brasp,True,4,1,2,0,1.0,1.0,1.0,0.5,0,4,76.5
rand_098,examples/brasp/random100/rand_098.brasp,True,4,2,1,2,0.966895,0.966895,0.9705,0.5,0,5,233.2
rand_098,examples/brasp/random100/rand_098.brasp,True,4,2,2,0,1.0,1.0,1.0,0.5,0,7,118.3
rand_098,examples/brasp/random100/rand_098.brasp,True,5,1,1,0,1.0,1.0,1.0,0.5,0,5,61.4
rand_098,examples/brasp/random100/rand_098.brasp,True,5,1,2,0,1.0,1.0,1.0,0.5,0,5,94.1
rand_098,examples/brasp/random100/rand_098.brasp,True,5,2,1,0,1.0,1.0,1.0,0.5,0,7,98.3
rand_098,examples/brasp/random100/rand_098.brasp,True,5,2,2,0,1.0,1.0,1.0,0.5,0,8,135.5
rand_099,examples/brasp/random100/rand_099.brasp,True,2,1,1,0,0.945241,0.945241,0.9955,0.5,0,2,125.8
rand_099,examples/brasp/random100/rand_099.brasp,True,2,1,2,0,1.0,1.0,1.0,0.5,0,2,43.0
rand_099,examples/brasp/random100/rand_099.brasp,True,2,2,1,0,0.945241,0.945241,0.9955,0.5,0,4,162.2
rand_099,examples/brasp/random100/rand_099.brasp,True,2,2,2,1,1.0,1.0,1.0,0.5,0,4,149.1
rand_099,examples/brasp/random100/rand_099.brasp,True,3,1,1,0,0.945241,0.945241,0.9955,0.5,0,2,102.5
rand_099,examples/brasp/random100/rand_099.brasp,True,3,1,2,0,1.0,1.0,1.0,0.5,0,3,63.5
rand_099,examples/brasp/random100/rand_099.brasp,True,3,2,1,0,0.945241,0.945241,0.9955,0.5,0,6,192.7
rand_099,examples/brasp/random100/rand_099.brasp,True,3,2,2,0,1.0,1.0,1.0,0.5,0,6,105.1
rand_100,examples/brasp/random100/rand_100.brasp,True,3,1,1,0,1.0,1.0,1.0,0.0,0,3,50.0
rand_100,examples/brasp/random100/rand_100.brasp,True,3,1,2,0,1.0,1.0,1.0,0.0,0,3,53.1
rand_100,examples/brasp/random100/rand_100.brasp,True,3,2,1,0,1.0,1.0,1.0,0.0,0,6,66.3
rand_100,examples/brasp/random100/rand_100.brasp,True,3,2,2,0,1.0,1.0,1.0,0.0,0,6,68.2
rand_100,examples/brasp/random100/rand_100.brasp,True,4,1,1,0,1.0,1.0,1.0,0.0,0,4,43.5
rand_100,examples/brasp/random100/rand_100.brasp,True,4,1,2,0,1.0,1.0,1.0,0.0,0,4,56.6
rand_100,examples/brasp/random100/rand_100.brasp,True,4,2,1,0,1.0,1.0,1.0,0.0,0,8,71.6
rand_100,examples/brasp/random100/rand_100.brasp,True,4,2,2,0,1.0,1.0,1.0,0.0,0,8,86.9
rand_101,examples/brasp/random100/rand_101.brasp,True,2,1,1,0,1.0,1.0,1.0,0.0,0,2,41.9
rand_101,examples/brasp/random100/rand_101.brasp,True,2,1,2,0,1.0,1.0,1.0,0.0,0,2,40.2
rand_101,examples/brasp/random100/rand_101.brasp,True,2,2,1,0,1.0,1.0,1.0,0.0,0,4,51.9
rand_101,examples/brasp/random100/rand_101.brasp,True,2,2,2,0,1.0,1.0,1.0,0.0,0,4,57.5
rand_101,examples/brasp/random100/rand_101.brasp,True,3,1,1,0,1.0,1.0,1.0,0.0,0,3,48.9
rand_101,examples/brasp/random100/rand_101.brasp,True,3,1,2,0,1.0,1.0,1.0,0.0,0,3,42.3
rand_101,examples/brasp/random100/rand_101.brasp,True,3,2,1,0,1.0,1.0,1.0,0.0,0,6,64.0
rand_101,examples/brasp/random100/rand_101.brasp,True,3,2,2,0,1.0,1.0,1.0,0.0,0,6,76.9
rand_102,examples/brasp/random100/rand_102.brasp,True,2,1,1,0,1.0,1.0,1.0,0.0,0,2,44.2
rand_102,examples/brasp/random100/rand_102.brasp,True,2,1,2,0,1.0,1.0,1.0,0.0,0,2,42.0
rand_102,examples/brasp/random100/rand_102.brasp,True,2,2,1,0,1.0,1.0,1.0,0.0,0,4,52.9
rand_102,examples/brasp/random100/rand_102.brasp,True,2,2,2,0,1.0,1.0,1.0,0.0,0,4,53.5
rand_102,examples/brasp/random100/rand_102.brasp,True,3,1,1,0,1.0,1.0,1.0,0.0,0,3,50.8
rand_102,examples/brasp/random100/rand_102.brasp,True,3,1,2,0,1.0,1.0,1.0,0.0,0,3,49.8
rand_102,examples/brasp/random100/rand_102.brasp,True,3,2,1,0,1.0,1.0,1.0,0.0,0,6,67.2
rand_102,examples/brasp/random100/rand_102.brasp,True,3,2,2,0,1.0,1.0,1.0,0.0,0,6,78.0
rand_103,examples/brasp/random100/rand_103.brasp,True,2,1,1,0,1.0,1.0,1.0,0.0,0,2,39.9
rand_103,examples/brasp/random100/rand_103.brasp,True,2,1,2,0,1.0,1.0,1.0,0.0,0,2,43.1
rand_103,examples/brasp/random100/rand_103.brasp,True,2,2,1,0,1.0,1.0,1.0,0.0,0,4,52.1
rand_103,examples/brasp/random100/rand_103.brasp,True,2,2,2,0,1.0,1.0,1.0,0.0,0,4,59.5
rand_103,examples/brasp/random100/rand_103.brasp,True,3,1,1,0,1.0,1.0,1.0,0.0,0,3,50.5
rand_103,examples/brasp/random100/rand_103.brasp,True,3,1,2,0,1.0,1.0,1.0,0.0,0,3,36.5
rand_103,examples/brasp/random100/rand_103.brasp,True,3,2,1,0,1.0,1.0,1.0,0.0,0,6,62.7
rand_103,examples/brasp/random100/rand_103.brasp,True,3,2,2,0,1.0,1.0,1.0,0.0,0,6,77.5
rand_104,examples/brasp/random100/rand_104.brasp,True,3,1,1,0,1.0,1.0,1.0,0.0,0,3,49.5
rand_104,examples/brasp/random100/rand_104.brasp,True,3,1,2,0,1.0,1.0,1.0,0.0,0,3,50.4
rand_104,examples/brasp/random100/rand_104.brasp,True,3,2,1,0,1.0,1.0,1.0,0.0,0,6,67.0
rand_104,examples/brasp/random100/rand_104.brasp,True,3,2,2,0,1.0,1.0,1.0,0.0,0,6,68.7
rand_104,examples/brasp/random100/rand_104.brasp,True,4,1,1,0,1.0,1.0,1.0,0.0,0,4,51.2
rand_104,examples/brasp/random100/rand_104.brasp,True,4,1,2,0,1.0,1.0,1.0,0.0,0,4,57.5
rand_104,examples/brasp/random100/rand_104.brasp,True,4,2,1,0,1.0,1.0,1.0,0.0,0,8,80.3
rand_104,examples/brasp/random100/rand_104.brasp,True,4,2,2,0,1.0,1.0,1.0,0.0,0,8,81.1
rand_105,examples/brasp/random100/rand_105.brasp,True,3,1,1,0,1.0,1.0,1.0,0.0,0,3,49.9
rand_105,examples/brasp/random100/rand_105.brasp,True,3,1,2,0,1.0,1.0,1.0,0.0,0,3,49.9
rand_105,examples/brasp/random100/rand_105.brasp,True,3,2,1,0,1.0,1.0,1.0,0.0,0,6,66.3
rand_105,examples/brasp/random100/rand_105.brasp,True,3,2,2,0,1.0,1.0,1.0,0.0,0,6,66.0
rand_105,examples/brasp/random100/rand_105.brasp,True,4,1,1,0,1.0,1.0,1.0,0.0,0,4,54.7
rand_105,examples/brasp/random100/rand_105.brasp,True,4,1,2,0,1.0,1.0,1.0,0.0,0,4,51.0
rand_105,examples/brasp/random100/rand_105.brasp,True,4,2,1,0,1.0,1.0,1.0,0.0,0,8,81.2
rand_105,examples/brasp/random100/rand_105.brasp,True,4,2,2,0,1.0,1.0,1.0,0.0,0,8,87.0
rand_106,examples/brasp/random100/rand_106.brasp,True,4,1,1,0,1.0,1.0,1.0,0.0,0,4,58.3
rand_106,examples/brasp/random100/rand_106.brasp,True,4,1,2,0,1.0,1.0,1.0,0.0,0,4,53.1
rand_106,examples/brasp/random100/rand_106.brasp,True,4,2,1,0,1.0,1.0,1.0,0.0,0,8,79.2
rand_106,examples/brasp/random100/rand_106.brasp,True,4,2,2,0,1.0,1.0,1.0,0.0,0,8,90.9
rand_106,examples/brasp/random100/rand_106.brasp,True,5,1,1,0,1.0,1.0,1.0,0.0,0,5,65.3
rand_106,examples/brasp/random100/rand_106.brasp,True,5,1,2,0,1.0,1.0,1.0,0.0,0,5,75.5
rand_106,examples/brasp/random100/rand_106.brasp,True,5,2,1,0,1.0,1.0,1.0,0.0,0,10,92.9
rand_106,examples/brasp/random100/rand_106.brasp,True,5,2,2,0,1.0,1.0,1.0,0.0,0,10,103.3
rand_107,examples/brasp/random100/rand_107.brasp,True,2,1,1,0,1.0,1.0,1.0,0.0,0,2,32.1
rand_107,examples/brasp/random100/rand_107.brasp,True,2,1,2,0,1.0,1.0,1.0,0.0,0,2,40.7
rand_107,examples/brasp/random100/rand_107.brasp,True,2,2,1,0,1.0,1.0,1.0,0.0,0,4,55.7
rand_107,examples/brasp/random100/rand_107.brasp,True,2,2,2,0,1.0,1.0,1.0,0.0,0,4,65.0
rand_107,examples/brasp/random100/rand_107.brasp,True,3,1,1,0,1.0,1.0,1.0,0.0,0,3,50.0
rand_107,examples/brasp/random100/rand_107.brasp,True,3,1,2,0,1.0,1.0,1.0,0.0,0,3,49.3
rand_107,examples/brasp/random100/rand_107.brasp,True,3,2,1,0,1.0,1.0,1.0,0.0,0,6,67.0
rand_107,examples/brasp/random100/rand_107.brasp,True,3,2,2,0,1.0,1.0,1.0,0.0,0,6,68.0
